"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"84","图像分析工程师","杭州·滨江区","15k-25k","经验1-3年/本科","11:56发布","知衣科技","移动互联网电子商务/A轮/50-150人","“股权激励,大牛团队,高薪,弹性工作”","/深度学习/计算机视觉/图像处理/"
"85","图像算法工程师","成都·高新区","9k-16k","经验3-5年/本科","2019-03-11","四川长虹电器股份有限公司","硬件/上市公司/2000人以上","“五险一金 年终奖 项目奖”","/绩效奖金/管理规范/定期体检/五险一金/"
"86","图像算法工程师","北京·中关村","25k-40k","经验3-5年/本科","18:22发布","汽车之家","移动互联网,文化娱乐/上市公司/2000人以上","“发展空间大”","/技能培训/节日礼物/带薪年假/绩效奖金/"
"87","图像算法实习生","北京·望京","10k-20k","经验不限/本科","2天前发布","陌陌","社交网络/上市公司/500-2000人","“福利待遇 技术成长”","/C++/Python/"
"88","图像处理软件工程师","深圳·南山区","6k-10k","经验1-3年/本科","10:39发布","中安视达","移动互联网,医疗健康/未融资/15-50人","“机器学习、深度学习等相关算法”","/医疗健康/"
"89","图像算法经理","广州·越秀区","25k-40k","经验3-5年/硕士","2019-03-12","筷子科技","数据服务,广告营销/B轮/50-150人","“人工智能,产品创新,公司发展快,平台潜力大”","/电商/广告营销/人工智能/机器学习/深度学习/图像处理/"
"90","图像处理工程师","北京·西直门","10k-20k","经验1-3年/本科","1天前发布","鼎顺科技","人工智能/不需要融资/15-50人","“领导好,成长空间大,公司氛围好”","/算法/建模/机器学习/"
"91","图像算法主管","杭州·西溪","20k-40k","经验3-5年/本科","2天前发布","天壤智能","移动互联网,企业服务/A轮/50-150人","“五险一金,扁平管理”","/人工智能/图像处理/"
"92","资深图像算法工程师","广州·越秀区","25k-40k","经验3-5年/本科","2019-03-12","筷子科技","数据服务,广告营销/B轮/50-150人","“人工智能,产品创新,公司发展快,团队年轻”","/大数据/广告营销/人工智能/机器学习/深度学习/图像处理/"
"93","高级图像分析研究员","杭州·建设二路","30k-50k","经验3-5年/本科","15:18发布","知衣科技","移动互联网电子商务/A轮/50-150人","“股权激励,大牛团队,高薪,弹性工作”","/深度学习/计算机视觉/图像处理/算法/"
"94","图像处理工程师","杭州·长河","10k-20k","经验不限/本科","09:41发布","杭州智团","医疗健康/不需要融资/50-150人","“年终奖金,全勤奖,五险一金,带薪年假”","/视频/模式识别/算法/"
"95","图像处理工程师","杭州·仓前","8k-16k","经验不限/本科","2019-02-27","Terminai机慧科技","移动互联网,硬件/未融资/少于15人","“新技术,酷炫产品,人性化管理,漂亮妹子”","/人工智能/深度学习/计算机视觉/模式识别/"
"96","图像处理研发工程师","广州·五山","15k-20k","经验1年以下/硕士","2019-03-13","爱云校","教育,数据服务/C轮/500-2000人","“期权”","/软件开发/"
"97","图像处理工程师","深圳·龙华新区","15k-25k","经验3-5年/本科","2天前发布","前海水象","硬件移动互联网/不需要融资/15-50人","“周末双休，五险一金，带薪年假，员工体检”","/智能硬件/深度学习/人工智能/模式识别/"
"98","图像评估专家","杭州·文一路","15k-30k","经验5-10年/本科","2天前发布","虹软","移动互联网,信息安全/D轮及以上/500-2000人","“优秀导师，完善福利”","/测试/"
"99","OCR及图像处理工程师","深圳·南山区","10k-20k","经验3-5年/本科","2天前发布","神盾信息","移动互联网/不需要融资/150-500人","“双休，工作氛围、发展前景好，福利齐全”","/信息安全/"
"100","图像开发","广州·东风东","7k-10k","经验1年以下/不限","2019-03-13","诚予国际","数据服务/不需要融资/50-150人","“良好的发展前景”","/大数据/移动互联网/深度学习/图像处理/"
"101","资深文本图像算法leader（风控方向）","上海·长宁区","30k-50k","经验3-5年/本科","2019-02-19","美团点评","移动互联网,O2O/上市公司/2000人以上","“弹性工作,大牛团队,晋升空间”","/技能培训/绩效奖金/岗位晋升/领导好/"
