"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"265","算法工程师（风控方向）","上海·长宁区","50k-60k","经验1-3年/本科","2天前发布","拼多多","电子商务,移动互联网/上市公司/2000人以上","“上升空间大，成长迅速，平台好，薪酬待遇高”","/电商/移动互联网/"
"266","算法工程师","深圳·南山区","15k-20k","经验1-3年/硕士","2天前发布","ASML-Brion","其他,人工智能/上市公司/150-500人","“出国机会,培训体制,工作氛围好”","/图像处理/建模/"
"267","算法工程师","北京·朝阳区","20k-30k","经验3-5年/本科","2天前发布","码上赢","移动互联网,企业服务/A轮/50-150人","“阿里大牛、带薪年假、五险一金、周末双休”","/机器学习/深度学习/搜索/数据挖掘/"
"268","高级算法工程师","杭州·西溪","20k-40k","经验3-5年/硕士","2019-03-15","艾耕科技","移动互联网,数据服务/A轮/150-500人","“算法,数据挖掘,高性能计算,大数据”","/大数据/数据挖掘/"
"269","算法工程师","深圳·龙岗区","15k-25k","经验不限/博士","2天前发布","深圳中悦","移动互联网/天使轮/15-50人","“扁平管理,带薪年假,福利多多”","/教育/大数据/机器学习/深度学习/图像处理/模式识别/"
"270","算法工程师","上海·华漕","20k-35k","经验3-5年/硕士","2天前发布","水象科技","电子商务/未融资/2000人以上","“五险一金 双休 拓展活动”","/电商/移动互联网/建模/数据挖掘/机器学习/深度学习/"
"271","算法工程师","深圳·龙岗区","12k-20k","经验不限/硕士","2天前发布","深圳中悦","移动互联网/天使轮/15-50人","“扁平管理,带薪年假,福利多多”","/大数据/人工智能/深度学习/计算机视觉/"
"272","算法工程师","上海·东方路","20k-35k","经验1-3年/硕士","2天前发布","上海你我贷互联网金融信息服务","金融/未融资/2000人以上","“周末双休,五险一金,带薪年假,节日福利”","/人工智能/机器学习/建模/"
"273","算法工程师（定位导航）","上海·临港新城","15k-25k","经验1-3年/本科","2天前发布","罗伯沃茨","其他/未融资/15-50人","“公司有德国学习交流的机会，职业前景好”","/汽车/地图/人工智能/架构师/"
"274","资深算法工程师-杭州-00434","杭州·西湖区","25k-40k","经验3-5年/本科","09:12发布","年糕妈妈","移动互联网,电子商务/B轮/150-500人","“大牛多 上升空间大”","/电商/教育/"
"275","算法工程师","深圳·深圳湾","15k-30k","经验不限/硕士","1天前发布","云天励飞","移动互联网/B轮/500-2000人","“人工智能领,六险一金,年终奖,股权激励”","/人工智能/深度学习/图像处理/模式识别/"
"276","算法工程师","北京·团结湖","35k-50k","经验1-3年/硕士","2019-03-15","闪银奇异","移动互联网,金融/D轮及以上/500-2000人","“地铁周边、弹性时间、不打卡、午餐晚餐”","/大数据/移动互联网/后端/数据挖掘/"
