"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"185","图像算法工程师","天津·滨海新区","10k-20k","经验1-3年/硕士","2019-03-06","天津深之蓝","其他/A轮/50-150人","“岗位晋升,五险一金,周末双休,待遇优厚”","/硬件制造/机器学习/深度学习/图像处理/"
"186","图像算法工程师","杭州·长河","15k-30k","经验1-3年/本科","09:41发布","杭州智团","医疗健康/不需要融资/50-150人","“机器学习,图像算法,发展前景好,福利待遇好”","/机器学习/计算机视觉/图像处理/模式识别/"
"187","TEG-社交业务图像处理开发工程师","深圳·大冲","35k-65k","经验5-10年/本科","1天前发布","腾讯","移动互联网,游戏/上市公司/2000人以上","“平台大，发展快，待遇好，福利棒”","/算法/Linux/Unix/C++/"
"188","无人驾驶图像/激光雷达数据处理软件工程师","上海·临港新城","15k-25k","经验1-3年/本科","2天前发布","罗伯沃茨","其他/未融资/15-50人","“公司有德国学习交流的机会，职业前景好”","/汽车/智能硬件/人工智能/图像处理/"
"189","图像算法工程师","上海·张江","10k-20k","经验3-5年/硕士","2天前发布","云智视像","信息安全,数据服务/不需要融资/50-150人","“福利待遇优,工作环境佳,发展空间大,技术提升快”","/视频/软件开发/"
"190","图像算法工程师-渠道陈列","北京·北京大学","35k-50k","经验1-3年/硕士","1天前发布","创新奇智","移动互联网/A轮/150-500人","“弹性工作不打卡-私人时间不加班-有钱任性”","/本地生活/新零售/深度学习/图像处理/"
"191","图像算法工程师","北京·望京","25k-50k","经验1-3年/硕士","2天前发布","陌陌","社交网络/上市公司/500-2000人","“技术氛围好,竞争力薪酬,完善的福利,上升空间大”","/岗位晋升/帅哥多/管理规范/技能培训/"
"192","智能语音-图像处理算法工程师 (MJ002877)","北京·五道口","30k-50k","经验3-5年/硕士","3天前发布","搜狗","移动互联网,数据服务/上市公司/2000人以上","“智能语音,同传产品,核心业务”","/人工智能/语音合成/"
"193","图像算法工程师","长沙·雨花区政府","8k-15k","经验1-3年/不限","2019-02-26","Ehomepoct","移动互联网,医疗健康/天使轮/15-50人","“朝九晚五,五险一金,单双休,年终奖金”","/图像处理/模式识别/"
"194","图像处理算法工程师","广州·冼村","30k-50k","经验3-5年/本科","11:50发布","巴夫洛生态农业科技","电子商务,旅游/不需要融资/500-2000人","“年薪30-60万+福利”","/社交/移动互联网/"
